chr1	83365	0.0862713098295214	0.0849374895015958	0.0547567981041801	0.0641828015050612	0.0521652444005483	NA
chr1	107716	0.0561435508515932	0.0760497774110934	0.0544985407418175	0.0616110156717941	0.0543505736127311	NA
chr1	124683	0.0489116087071303	0.070881878221585	0.0520306499093901	0.0606995868304404	0.0535306393001406	NA
chr1	139635	0.0409756721946224	0.0593877624489502	0.0505806716542405	0.059280683514817	0.0547771874328184	NA
chr1	153831	0.0369117047063623	0.051623793504826	0.0488025931639721	0.0579935793806045	0.0570915498023541	NA
chr1	168501	0.0328397372821017	0.0382198471206115	0.0475028733503624	0.0567209323546262	0.057926351796019	NA
chr1	182873	0.0328397372821017	0.0299918800324799	0.0462676119785711	0.0555271624445541	0.0601180346495355	NA
chr1	196501	0.0303997568019456	0.021311914752341	0.0457714540392967	0.0544406971418562	0.0611282397590976	NA
chr1	209700	0.0242718058255534	0.0251318994724021	0.0483706765281705	0.0534282091024377	0.0604612713896007	NA
chr1	222637	0.0124879000967992	0.0247599009603962	0.0543609577752059	0.0525284478929255	0.0598215169342986	NA
chr1	235009	0.0141358869129047	0.0236079055683777	0.0544381650649782	0.0522918766981085	0.0600262832092722	NA
chr1	247225	0.0128958968328253	0.0236079055683777	0.0548866207451355	0.0520084311954231	0.0598472609192407	NA
chr1	259660	0.00164798681610547	0.0232399070403718	0.0516438967122066	0.0511570965958455	0.0605965101694108	NA
chr1	272778	0.0143758849929201	0.0201759192963228	0.0497739004521991	0.0502886986948386	0.0609195004941946	NA
chr1	286133	0.0143758849929201	0.0142839428642285	0.0560338879322241	0.0502535830451081	0.0610115750081834	NA
chr1	301096	0.0143758849929201	0.0149719401122396	0.0521538956922086	0.049610783226979	0.0607902875729385	NA
chr1	317330	0.0143758849929201	0.0099559601761593	0.0497319005361989	0.0489581931410813	0.0609892737582838	NA
chr1	333032	0.0160798713610291	0.0163519345922616	0.0491999016001968	0.0486932074638189	0.0621733011660635	NA
chr1	359025	0.0158078735370117	0.0348198607205571	0.0476979046041908	0.0486633101481331	0.0629171648792333	NA
chr1	396673	0.0242878056975544	0.0468598125607498	0.046507906984186	0.0484491001736419	0.0614410101720302	NA
